AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
1051,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1031,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1020,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1011,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1017,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1074,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1003,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1074,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1094,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1063,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1004,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1047,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1084,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1096,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1066,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1038,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1100,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1064,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1069,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1007,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1027,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1008,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1064,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1077,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1078,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1092,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1072,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1022,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1064,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1080,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1010,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1078,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1007,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1004,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1004,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1039,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1081,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1091,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1020,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1096,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1058,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1089,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1081,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1033,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1015,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1046,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1074,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1016,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1022,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1083,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1034,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1015,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1099,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1065,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1011,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1039,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1047,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1071,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1038,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1097,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1072,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1005,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1074,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1072,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1002,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1012,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1081,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1001,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1025,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1063,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1011,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1075,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1065,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1045,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1077,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1077,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1016,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1040,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1065,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1003,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1012,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1097,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1080,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1044,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1023,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1007,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1019,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1082,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1058,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1097,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1088,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1019,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1088,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1094,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1023,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1036,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1037,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1078,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1013,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1084,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1010,5212,ITAU,FELIPE,DEPOSITO,2022-02-10T05:50:50,555.84
1055,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1042,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1076,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1093,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1093,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1029,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1096,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1070,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1040,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1083,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1052,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1024,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1084,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1059,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1023,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1072,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1049,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1009,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1074,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1098,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1061,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1040,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1085,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1014,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1078,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1088,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1096,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1028,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1009,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1065,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1060,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1091,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1024,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1019,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1085,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1046,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1009,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1007,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1037,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1090,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1083,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1056,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1079,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1084,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1011,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1050,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1075,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1031,7571,BRADESCO,ANA,SAQUE,2022-02-11T18:54:00,862.54
1009,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1068,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1009,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1012,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1090,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1028,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1074,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1096,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1043,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1061,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1063,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1098,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1067,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1047,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1038,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1079,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1092,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1032,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1087,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1079,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1051,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1086,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1063,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1018,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1011,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1030,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1068,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1047,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1030,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1012,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1081,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1021,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1053,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1098,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1083,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1094,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1100,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1038,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1093,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1042,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1022,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1053,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1082,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1069,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1089,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1042,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1005,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1007,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1068,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1095,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1014,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1030,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1012,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1050,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1075,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1042,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1032,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1005,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1049,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1080,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1036,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1082,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1005,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1089,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1025,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1095,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1076,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1062,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1029,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1090,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1004,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1094,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1096,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1032,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1100,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1045,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1029,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1078,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1085,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1055,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1033,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1056,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1010,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1034,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1082,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1096,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1047,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1059,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1037,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1048,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1001,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1099,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1020,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1016,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1005,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1027,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1033,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1047,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1056,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1031,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1075,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1068,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1068,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1072,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1087,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1053,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1096,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1032,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1032,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1063,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1098,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1015,8539,NUBANK,MARCELO,DEPOSITO,2022-02-05T16:07:58,951.35
1001,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1028,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1014,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1028,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1065,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1045,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1018,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1006,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1065,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1052,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1025,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1007,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1077,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1082,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1091,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1031,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1028,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1086,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1028,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1073,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1014,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1001,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1051,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1044,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1072,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1087,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1049,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1058,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1081,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1029,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1018,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1017,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1012,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1024,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1037,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1005,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1054,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1060,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1053,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1024,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1096,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1070,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1091,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1079,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1100,1597,BRADESCO,PEDRO,DEPOSITO,2022-02-04T16:30:47,297.43
1078,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1011,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1057,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1012,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1052,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1040,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1002,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1032,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1056,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1060,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1080,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1028,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1091,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1014,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1002,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1050,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1049,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1048,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1056,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1079,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1071,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1040,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1080,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1055,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1095,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1039,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1043,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1030,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1048,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1030,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1027,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1044,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1039,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
